"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","shape_dist_traveled"
"4_1_28","20:07:00","20:07:00","S01316","14","","0","0",""
"4_1_29","19:53:00","19:53:00","S01066","1","","0","0",""
"4_1_29","19:57:00","19:57:00","S01067","2","","0","0",""
"4_1_29","20:02:00","20:02:00","S01642","3","","0","0",""
"4_1_29","20:05:00","20:05:00","S01078","4","","0","0",""
"4_1_29","20:07:00","20:07:00","S01079","5","","0","0",""
"4_1_29","20:09:00","20:09:00","S01080","6","","0","0",""
"4_1_29","20:11:00","20:11:00","S01081","7","","0","0",""
"4_1_29","20:14:00","20:14:00","S01082","8","","0","0",""
"4_1_29","20:16:00","20:16:00","S01083","9","","0","0",""
"4_1_29","20:20:00","20:20:00","S01084","10","","0","0",""
"4_1_29","20:23:00","20:23:00","S01085","11","","0","0",""
"4_1_29","20:26:00","20:26:00","S01086","12","","0","0",""
"4_1_29","20:32:00","20:32:00","S01925","13","","0","0",""
"4_1_29","20:37:00","20:37:00","S01316","14","","0","0",""
"4_1_3","06:53:00","06:53:00","S01066","1","","0","0",""
"4_1_3","06:57:00","06:57:00","S01067","2","","0","0",""
"4_1_3","07:02:00","07:02:00","S01642","3","","0","0",""
"4_1_3","07:05:00","07:05:00","S01078","4","","0","0",""
"4_1_3","07:07:00","07:07:00","S01079","5","","0","0",""
"4_1_3","07:09:00","07:09:00","S01080","6","","0","0",""
"4_1_3","07:11:00","07:11:00","S01081","7","","0","0",""
"4_1_3","07:14:00","07:14:00","S01082","8","","0","0",""
"4_1_3","07:16:00","07:16:00","S01083","9","","0","0",""
"4_1_3","07:20:00","07:20:00","S01084","10","","0","0",""
"4_1_3","07:23:00","07:23:00","S01085","11","","0","0",""
"4_1_3","07:26:00","07:26:00","S01086","12","","0","0",""
"4_1_3","07:32:00","07:32:00","S01925","13","","0","0",""
"4_1_3","07:37:00","07:37:00","S01316","14","","0","0",""
"4_1_30","20:23:00","20:23:00","S01066","1","","0","0",""
"4_1_30","20:27:00","20:27:00","S01067","2","","0","0",""
"4_1_30","20:32:00","20:32:00","S01642","3","","0","0",""
"4_1_30","20:35:00","20:35:00","S01078","4","","0","0",""
"4_1_30","20:37:00","20:37:00","S01079","5","","0","0",""
"4_1_30","20:39:00","20:39:00","S01080","6","","0","0",""
"4_1_30","20:41:00","20:41:00","S01081","7","","0","0",""
"4_1_30","20:44:00","20:44:00","S01082","8","","0","0",""
"4_1_30","20:46:00","20:46:00","S01083","9","","0","0",""
"4_1_30","20:50:00","20:50:00","S01084","10","","0","0",""
"4_1_30","20:53:00","20:53:00","S01085","11","","0","0",""
"4_1_30","20:56:00","20:56:00","S01086","12","","0","0",""
"4_1_30","21:02:00","21:02:00","S01925","13","","0","0",""
"4_1_30","21:07:00","21:07:00","S01316","14","","0","0",""
"4_1_31","20:53:00","20:53:00","S01066","1","","0","0",""
"4_1_31","20:57:00","20:57:00","S01067","2","","0","0",""
"4_1_31","21:02:00","21:02:00","S01642","3","","0","0",""
"4_1_31","21:05:00","21:05:00","S01078","4","","0","0",""
"4_1_31","21:07:00","21:07:00","S01079","5","","0","0",""
"4_1_31","21:09:00","21:09:00","S01080","6","","0","0",""
"4_1_31","21:11:00","21:11:00","S01081","7","","0","0",""
"4_1_31","21:14:00","21:14:00","S01082","8","","0","0",""
"4_1_31","21:16:00","21:16:00","S01083","9","","0","0",""
"4_1_31","21:20:00","21:20:00","S01084","10","","0","0",""
"4_1_31","21:23:00","21:23:00","S01085","11","","0","0",""
"4_1_31","21:26:00","21:26:00","S01086","12","","0","0",""
"4_1_31","21:32:00","21:32:00","S01925","13","","0","0",""
"4_1_31","21:37:00","21:37:00","S01316","14","","0","0",""
"4_1_32","21:23:00","21:23:00","S01066","1","","0","0",""
"4_1_32","21:27:00","21:27:00","S01067","2","","0","0",""
"4_1_32","21:32:00","21:32:00","S01642","3","","0","0",""
"4_1_32","21:35:00","21:35:00","S01078","4","","0","0",""
"4_1_32","21:37:00","21:37:00","S01079","5","","0","0",""
"4_1_32","21:39:00","21:39:00","S01080","6","","0","0",""
"4_1_32","21:41:00","21:41:00","S01081","7","","0","0",""
"4_1_32","21:44:00","21:44:00","S01082","8","","0","0",""
"4_1_32","21:46:00","21:46:00","S01083","9","","0","0",""
"4_1_32","21:50:00","21:50:00","S01084","10","","0","0",""
"4_1_32","21:53:00","21:53:00","S01085","11","","0","0",""
"4_1_32","21:56:00","21:56:00","S01086","12","","0","0",""
"4_1_32","22:02:00","22:02:00","S01925","13","","0","0",""
"4_1_32","22:07:00","22:07:00","S01316","14","","0","0",""
"4_1_33","21:53:00","21:53:00","S01066","1","","0","0",""
"4_1_33","21:57:00","21:57:00","S01067","2","","0","0",""
"4_1_33","22:02:00","22:02:00","S01642","3","","0","0",""
"4_1_33","22:05:00","22:05:00","S01078","4","","0","0",""
"4_1_33","22:07:00","22:07:00","S01079","5","","0","0",""
"4_1_33","22:09:00","22:09:00","S01080","6","","0","0",""
"4_1_33","22:11:00","22:11:00","S01081","7","","0","0",""
"4_1_33","22:14:00","22:14:00","S01082","8","","0","0",""
"4_1_33","22:16:00","22:16:00","S01083","9","","0","0",""
"4_1_33","22:20:00","22:20:00","S01084","10","","0","0",""
"4_1_33","22:23:00","22:23:00","S01085","11","","0","0",""
"4_1_33","22:26:00","22:26:00","S01086","12","","0","0",""
"4_1_33","22:32:00","22:32:00","S01925","13","","0","0",""
"4_1_33","22:37:00","22:37:00","S01316","14","","0","0",""
"4_1_34","22:23:00","22:23:00","S01066","1","","0","0",""
"4_1_34","22:27:00","22:27:00","S01067","2","","0","0",""
"4_1_34","22:32:00","22:32:00","S01642","3","","0","0",""
"4_1_34","22:35:00","22:35:00","S01078","4","","0","0",""
"4_1_34","22:37:00","22:37:00","S01079","5","","0","0",""
"4_1_34","22:39:00","22:39:00","S01080","6","","0","0",""
"4_1_34","22:41:00","22:41:00","S01081","7","","0","0",""
"4_1_34","22:44:00","22:44:00","S01082","8","","0","0",""
"4_1_34","22:46:00","22:46:00","S01083","9","","0","0",""
"4_1_34","22:50:00","22:50:00","S01084","10","","0","0",""
"4_1_34","22:53:00","22:53:00","S01085","11","","0","0",""
"4_1_34","22:56:00","22:56:00","S01086","12","","0","0",""
"4_1_34","23:02:00","23:02:00","S01925","13","","0","0",""
"4_1_34","23:07:00","23:07:00","S01316","14","","0","0",""
"4_1_35","22:53:00","22:53:00","S01066","1","","0","0",""
"4_1_35","22:57:00","22:57:00","S01067","2","","0","0",""
"4_1_35","23:02:00","23:02:00","S01642","3","","0","0",""
"4_1_35","23:05:00","23:05:00","S01078","4","","0","0",""
"4_1_35","23:07:00","23:07:00","S01079","5","","0","0",""
"4_1_35","23:09:00","23:09:00","S01080","6","","0","0",""
"4_1_35","23:11:00","23:11:00","S01081","7","","0","0",""
"4_1_35","23:14:00","23:14:00","S01082","8","","0","0",""
"4_1_35","23:16:00","23:16:00","S01083","9","","0","0",""
"4_1_35","23:20:00","23:20:00","S01084","10","","0","0",""
"4_1_35","23:23:00","23:23:00","S01085","11","","0","0",""
"4_1_35","23:26:00","23:26:00","S01086","12","","0","0",""
"4_1_35","23:32:00","23:32:00","S01925","13","","0","0",""
"4_1_35","23:37:00","23:37:00","S01316","14","","0","0",""
"4_1_36","23:23:00","23:23:00","S01066","1","","0","0",""
"4_1_36","23:27:00","23:27:00","S01067","2","","0","0",""
"4_1_36","23:32:00","23:32:00","S01642","3","","0","0",""
"4_1_36","23:35:00","23:35:00","S01078","4","","0","0",""
"4_1_37","23:23:00","23:23:00","S01066","1","","0","0",""
"4_1_37","23:27:00","23:27:00","S01067","2","","0","0",""
"4_1_37","23:32:00","23:32:00","S01642","3","","0","0",""
"4_1_37","23:35:00","23:35:00","S01078","4","","0","0",""
"4_1_37","23:37:00","23:37:00","S01079","5","","0","0",""
"4_1_37","23:39:00","23:39:00","S01080","6","","0","0",""
"4_1_37","23:41:00","23:41:00","S01081","7","","0","0",""
"4_1_37","23:44:00","23:44:00","S01082","8","","0","0",""
"4_1_37","23:46:00","23:46:00","S01083","9","","0","0",""
"4_1_37","23:50:00","23:50:00","S01084","10","","0","0",""
"4_1_37","23:53:00","23:53:00","S01085","11","","0","0",""
"4_1_37","23:56:00","23:56:00","S01086","12","","0","0",""
"4_1_37","24:02:00","24:02:00","S01925","13","","0","0",""
"4_1_37","24:07:00","24:07:00","S01316","14","","0","0",""
"4_1_38","23:53:00","23:53:00","S01066","1","","0","0",""
"4_1_38","23:57:00","23:57:00","S01067","2","","0","0",""
"4_1_38","24:02:00","24:02:00","S01642","3","","0","0",""
"4_1_38","24:05:00","24:05:00","S01078","4","","0","0",""
"4_1_39","23:53:00","23:53:00","S01066","1","","0","0",""
"4_1_39","23:57:00","23:57:00","S01067","2","","0","0",""
"4_1_39","24:02:00","24:02:00","S01642","3","","0","0",""
"4_1_39","24:05:00","24:05:00","S01078","4","","0","0",""
"4_1_39","24:07:00","24:07:00","S01079","5","","0","0",""
"4_1_39","24:09:00","24:09:00","S01080","6","","0","0",""
"4_1_39","24:11:00","24:11:00","S01081","7","","0","0",""
"4_1_39","24:14:00","24:14:00","S01082","8","","0","0",""
"4_1_39","24:16:00","24:16:00","S01083","9","","0","0",""
"4_1_39","24:20:00","24:20:00","S01084","10","","0","0",""
"4_1_39","24:23:00","24:23:00","S01085","11","","0","0",""
"4_1_39","24:26:00","24:26:00","S01086","12","","0","0",""
"4_1_39","24:32:00","24:32:00","S01925","13","","0","0",""
"4_1_39","24:37:00","24:37:00","S01316","14","","0","0",""
"4_1_4","07:23:00","07:23:00","S01066","1","","0","0",""
"4_1_4","07:27:00","07:27:00","S01067","2","","0","0",""
"4_1_4","07:32:00","07:32:00","S01642","3","","0","0",""
"4_1_4","07:35:00","07:35:00","S01078","4","","0","0",""
"4_1_4","07:37:00","07:37:00","S01079","5","","0","0",""
"4_1_4","07:39:00","07:39:00","S01080","6","","0","0",""
"4_1_4","07:41:00","07:41:00","S01081","7","","0","0",""
"4_1_4","07:44:00","07:44:00","S01082","8","","0","0",""
"4_1_4","07:46:00","07:46:00","S01083","9","","0","0",""
"4_1_4","07:50:00","07:50:00","S01084","10","","0","0",""
"4_1_4","07:53:00","07:53:00","S01085","11","","0","0",""
"4_1_4","07:56:00","07:56:00","S01086","12","","0","0",""
"4_1_4","08:02:00","08:02:00","S01925","13","","0","0",""
"4_1_4","08:07:00","08:07:00","S01316","14","","0","0",""
"4_1_40","24:23:00","24:23:00","S01066","1","","0","0",""
"4_1_40","24:27:00","24:27:00","S01067","2","","0","0",""
"4_1_40","24:32:00","24:32:00","S01642","3","","0","0",""
"4_1_40","24:35:00","24:35:00","S01078","4","","0","0",""
"4_1_41","24:23:00","24:23:00","S01066","1","","0","0",""
"4_1_41","24:27:00","24:27:00","S01067","2","","0","0",""
"4_1_41","24:32:00","24:32:00","S01642","3","","0","0",""
"4_1_41","24:35:00","24:35:00","S01078","4","","0","0",""
"4_1_41","24:37:00","24:37:00","S01079","5","","0","0",""
"4_1_41","24:39:00","24:39:00","S01080","6","","0","0",""
"4_1_41","24:41:00","24:41:00","S01081","7","","0","0",""
"4_1_41","24:44:00","24:44:00","S01082","8","","0","0",""
"4_1_41","24:46:00","24:46:00","S01083","9","","0","0",""
"4_1_41","24:50:00","24:50:00","S01084","10","","0","0",""
"4_1_41","24:53:00","24:53:00","S01085","11","","0","0",""
"4_1_41","24:56:00","24:56:00","S01086","12","","0","0",""
"4_1_41","25:00:00","25:00:00","S01925","13","","0","0",""
"4_1_5","07:53:00","07:53:00","S01066","1","","0","0",""
"4_1_5","07:57:00","07:57:00","S01067","2","","0","0",""
"4_1_5","08:02:00","08:02:00","S01642","3","","0","0",""
"4_1_5","08:05:00","08:05:00","S01078","4","","0","0",""
"4_1_5","08:07:00","08:07:00","S01079","5","","0","0",""
"4_1_5","08:09:00","08:09:00","S01080","6","","0","0",""
"4_1_5","08:11:00","08:11:00","S01081","7","","0","0",""
"4_1_5","08:14:00","08:14:00","S01082","8","","0","0",""
"4_1_5","08:16:00","08:16:00","S01083","9","","0","0",""
"4_1_5","08:20:00","08:20:00","S01084","10","","0","0",""
"4_1_5","08:23:00","08:23:00","S01085","11","","0","0",""
"4_1_5","08:26:00","08:26:00","S01086","12","","0","0",""
"4_1_5","08:32:00","08:32:00","S01925","13","","0","0",""
"4_1_5","08:37:00","08:37:00","S01316","14","","0","0",""
"4_1_6","08:23:00","08:23:00","S01066","1","","0","0",""
"4_1_6","08:27:00","08:27:00","S01067","2","","0","0",""
"4_1_6","08:32:00","08:32:00","S01642","3","","0","0",""
"4_1_6","08:35:00","08:35:00","S01078","4","","0","0",""
"4_1_6","08:37:00","08:37:00","S01079","5","","0","0",""
"4_1_6","08:39:00","08:39:00","S01080","6","","0","0",""
"4_1_6","08:41:00","08:41:00","S01081","7","","0","0",""
"4_1_6","08:44:00","08:44:00","S01082","8","","0","0",""
"4_1_6","08:46:00","08:46:00","S01083","9","","0","0",""
"4_1_6","08:50:00","08:50:00","S01084","10","","0","0",""
"4_1_6","08:53:00","08:53:00","S01085","11","","0","0",""
"4_1_6","08:56:00","08:56:00","S01086","12","","0","0",""
"4_1_6","09:02:00","09:02:00","S01925","13","","0","0",""
"4_1_6","09:07:00","09:07:00","S01316","14","","0","0",""
"4_1_7","08:53:00","08:53:00","S01066","1","","0","0",""
"4_1_7","08:57:00","08:57:00","S01067","2","","0","0",""
"4_1_7","09:02:00","09:02:00","S01642","3","","0","0",""
"4_1_7","09:05:00","09:05:00","S01078","4","","0","0",""
"4_1_7","09:07:00","09:07:00","S01079","5","","0","0",""
"4_1_7","09:09:00","09:09:00","S01080","6","","0","0",""
"4_1_7","09:11:00","09:11:00","S01081","7","","0","0",""
"4_1_7","09:14:00","09:14:00","S01082","8","","0","0",""
"4_1_7","09:16:00","09:16:00","S01083","9","","0","0",""
"4_1_7","09:20:00","09:20:00","S01084","10","","0","0",""
"4_1_7","09:23:00","09:23:00","S01085","11","","0","0",""
"4_1_7","09:26:00","09:26:00","S01086","12","","0","0",""
"4_1_7","09:32:00","09:32:00","S01925","13","","0","0",""
"4_1_7","09:37:00","09:37:00","S01316","14","","0","0",""
"4_1_8","09:23:00","09:23:00","S01066","1","","0","0",""
"4_1_8","09:27:00","09:27:00","S01067","2","","0","0",""
"4_1_8","09:32:00","09:32:00","S01642","3","","0","0",""
"4_1_8","09:35:00","09:35:00","S01078","4","","0","0",""
"4_1_8","09:37:00","09:37:00","S01079","5","","0","0",""
"4_1_8","09:39:00","09:39:00","S01080","6","","0","0",""
"4_1_8","09:41:00","09:41:00","S01081","7","","0","0",""
"4_1_8","09:44:00","09:44:00","S01082","8","","0","0",""
"4_1_8","09:46:00","09:46:00","S01083","9","","0","0",""
"4_1_8","09:50:00","09:50:00","S01084","10","","0","0",""
"4_1_8","09:53:00","09:53:00","S01085","11","","0","0",""
"4_1_8","09:56:00","09:56:00","S01086","12","","0","0",""
"4_1_8","10:02:00","10:02:00","S01925","13","","0","0",""
"4_1_8","10:07:00","10:07:00","S01316","14","","0","0",""
"4_1_9","09:53:00","09:53:00","S01066","1","","0","0",""
"4_1_9","09:57:00","09:57:00","S01067","2","","0","0",""
"4_1_9","10:02:00","10:02:00","S01642","3","","0","0",""
"4_1_9","10:05:00","10:05:00","S01078","4","","0","0",""
"4_1_9","10:07:00","10:07:00","S01079","5","","0","0",""
"4_1_9","10:09:00","10:09:00","S01080","6","","0","0",""
"4_1_9","10:11:00","10:11:00","S01081","7","","0","0",""
"4_1_9","10:14:00","10:14:00","S01082","8","","0","0",""
"4_1_9","10:16:00","10:16:00","S01083","9","","0","0",""
"4_1_9","10:20:00","10:20:00","S01084","10","","0","0",""
"4_1_9","10:23:00","10:23:00","S01085","11","","0","0",""
"4_1_9","10:26:00","10:26:00","S01086","12","","0","0",""
"4_1_9","10:32:00","10:32:00","S01925","13","","0","0",""
"4_1_9","10:37:00","10:37:00","S01316","14","","0","0",""
"5_0_1","05:18:00","05:18:00","S01640","14","","0","0",""
"5_0_1","05:21:00","05:21:00","S01639","15","","0","0",""
"5_0_1","05:23:00","05:23:00","S01643","16","","0","0",""
"5_0_1","05:28:00","05:28:00","S01648","18","","0","0",""
"5_0_1","05:34:00","05:34:00","S01650","20","","0","0",""
"5_0_1","05:40:00","05:40:00","S99993","22","","0","0",""
"5_0_1","05:45:00","05:45:00","S01715","23","","0","0",""
"5_0_1","05:49:00","05:49:00","S01703","24","","0","0",""
"5_0_1","05:54:00","05:54:00","S01704","25","","0","0",""
"5_0_1","05:58:00","05:58:00","S01705","26","","0","0",""
"5_0_1","06:02:00","06:02:00","S01722","27","","0","0",""
"5_0_1","06:05:00","06:05:00","S01706","28","","0","0",""
"5_0_1","06:10:00","06:10:00","S01707","29","","0","0",""
"5_0_1","06:20:00","06:20:00","S01708","30","","0","0",""
"5_0_10","08:13:00","08:13:00","S01205","1","","0","0",""
"5_0_10","08:18:00","08:18:00","S01207","2","","0","0",""
"5_0_10","08:23:00","08:23:00","S01208","3","","0","0",""
"5_0_10","08:28:00","08:28:00","S01209","4","","0","0",""
"5_0_10","08:32:00","08:32:00","S01210","5","","0","0",""
"5_0_10","08:39:00","08:39:00","S01030","6","","0","0",""
"5_0_10","08:45:00","08:45:00","S01031","7","","0","0",""
"5_0_10","08:50:00","08:50:00","S01033","8","","0","0",""
"5_0_10","08:53:00","08:53:00","S01034","9","","0","0",""
"5_0_10","08:57:00","08:57:00","S01035","10","","0","0",""
"5_0_10","09:02:00","09:02:00","S01036","11","","0","0",""
"5_0_10","09:08:00","09:08:00","S01037","12","","0","0",""
"5_0_10","09:18:00","09:18:00","S01640","14","","0","0",""
"5_0_10","09:21:00","09:21:00","S01639","15","","0","0",""
"5_0_10","09:22:00","09:22:00","S01643","16","","0","0",""
"5_0_10","09:27:00","09:27:00","S01648","18","","0","0",""
"5_0_10","09:33:00","09:33:00","S01650","20","","0","0",""
"5_0_10","09:40:00","09:40:00","S99993","22","","0","0",""
"5_0_10","09:44:00","09:44:00","S01715","23","","0","0",""
"5_0_10","09:48:00","09:48:00","S01703","24","","0","0",""
"5_0_10","09:53:00","09:53:00","S01704","25","","0","0",""
"5_0_10","09:58:00","09:58:00","S01705","26","","0","0",""
"5_0_10","10:02:00","10:02:00","S01722","27","","0","0",""
"5_0_10","10:05:00","10:05:00","S01706","28","","0","0",""
"5_0_10","10:10:00","10:10:00","S01707","29","","0","0",""
"5_0_10","10:20:00","10:20:00","S01708","30","","0","0",""
"5_0_11","08:43:00","08:43:00","S01205","1","","0","0",""
"5_0_11","08:48:00","08:48:00","S01207","2","","0","0",""
"5_0_11","08:53:00","08:53:00","S01208","3","","0","0",""
"5_0_11","08:58:00","08:58:00","S01209","4","","0","0",""
"5_0_11","09:02:00","09:02:00","S01210","5","","0","0",""
"5_0_11","09:09:00","09:09:00","S01030","6","","0","0",""
"5_0_11","09:15:00","09:15:00","S01031","7","","0","0",""
"5_0_11","09:20:00","09:20:00","S01033","8","","0","0",""
"5_0_11","09:23:00","09:23:00","S01034","9","","0","0",""
"5_0_11","09:27:00","09:27:00","S01035","10","","0","0",""
"5_0_11","09:32:00","09:32:00","S01036","11","","0","0",""
"5_0_11","09:38:00","09:38:00","S01037","12","","0","0",""
"5_0_11","09:48:00","09:48:00","S01640","14","","0","0",""
"5_0_11","09:51:00","09:51:00","S01639","15","","0","0",""
"5_0_11","09:52:00","09:52:00","S01643","16","","0","0",""
"5_0_11","09:57:00","09:57:00","S01648","18","","0","0",""
"5_0_11","10:03:00","10:03:00","S01650","20","","0","0",""
"5_0_11","10:10:00","10:10:00","S99993","22","","0","0",""
"5_0_11","10:14:00","10:14:00","S01715","23","","0","0",""
"5_0_11","10:18:00","10:18:00","S01703","24","","0","0",""
"5_0_11","10:23:00","10:23:00","S01704","25","","0","0",""
"5_0_11","10:28:00","10:28:00","S01705","26","","0","0",""
"5_0_11","10:32:00","10:32:00","S01722","27","","0","0",""
"5_0_11","10:35:00","10:35:00","S01706","28","","0","0",""
"5_0_11","10:40:00","10:40:00","S01707","29","","0","0",""
"5_0_11","10:50:00","10:50:00","S01708","30","","0","0",""
"5_0_12","09:13:00","09:13:00","S01205","1","","0","0",""
"5_0_12","09:18:00","09:18:00","S01207","2","","0","0",""
"5_0_12","09:23:00","09:23:00","S01208","3","","0","0",""
"5_0_12","09:28:00","09:28:00","S01209","4","","0","0",""
"5_0_12","09:32:00","09:32:00","S01210","5","","0","0",""
"5_0_12","09:39:00","09:39:00","S01030","6","","0","0",""
"5_0_12","09:45:00","09:45:00","S01031","7","","0","0",""
"5_0_12","09:50:00","09:50:00","S01033","8","","0","0",""
"5_0_12","09:53:00","09:53:00","S01034","9","","0","0",""
"5_0_12","09:57:00","09:57:00","S01035","10","","0","0",""
"5_0_12","10:02:00","10:02:00","S01036","11","","0","0",""
